ID,Frase,"Valor
Real","Evento
Adverso"
6432, vo tomar 1 ibuprofeno 600 mg e um paracetamol 700 mg p ve se a dor passa se eu nao morrer amanha eu entro e digo se eu morrer bom n entro .,não tem,não tem
6434, vo tomar um ibuprofeno to com dor nas coxa .,não tem,não tem
6435, vó vai comer de novo menina eu claro com fome que não vou dormir k vó depois reclama de dor tá eu ahh nada que um omeprazol resolva .,não tem,não tem
6436, você briga me ignora pisa na bola sene saudades chorra diz que é de raiva pra não assumi que me adora .,não tem,não tem
6437, você é fria eu odeio calor voce é adrenalina eu sou tipo cafeína você é brisa eu adoro ficar chapado voce é insônia eu amo ficar acordado .,não tem,não tem
6439, você é morfina para minha dor para minha queda você é meu amortecedor para meu frio você é o calor .,não tem,não tem
6442, você já levou sua mãe pra tomar vacina contra a febre aftosa .,não tem,não tem
6443, você meu amigo do twitter sabia q a cafeina tem propriedades que dilatam os vasos e aliviam a dor de cabeça obrigado de nada .,não tem,não tem
6444, voce não comeu eu to bem eu acho hoje tomei uma cartela intera de sertralina quase morri hjghkj e vc tirando a dor .,não tem,não tem
6445, você não deve ter comido dor de cabeça toma nimesulida eu acho que é esse nome .,não tem,não tem
6447, você percebe que cólica não é de deus quando precisa tomar um remédio que tem morfina na composição pra melhorar .,não tem,não tem
6448, você reconhece mesmo com dor que valeu a pena largar tudo pra cuidar da sua mãe quando ela vibra de felicidade por uma coisa bem pequena .,não tem,não tem
6449, você sabia está provado que o orgasmo alivia a dor graças à liberação de oxitocina ele também ajuda a melhorar http fb me 1cq93zg0z .,não tem,não tem
6450, você sabia que a falta de cálcio no organismo provoca dor na coluna depressão irritabilidade http fb me 1mqbxwssk .,não tem,não tem
6452, você sabia que alimentação pode influenciar no surgimento da acne alimentos ricos em antioxidantes zinco e http fb me 1y1ygcuyw .,não tem,não tem
6454, voce sabia que o óleo de rícino ou de mamona usado externamente atua no tratamento de micoses acne http fb me 3gqh7bjuo .,não tem,não tem
6455, você só sabe o que é dor de verdade quando coloca bicarbonato de sódio em cima da afta .,tem,não tem
6456, você sofre com acne então corre para assistir esse vídeo e saber como se livrar das espinhas com a isotretinoína http fb me 2ygyerted .,não tem,não tem
6457, você tá certo e se for compulsão fluoxetina não é a primeira escolha se fosse ansiedade talvez .,não tem,não tem
6458, você tem tomado omeprazol pra aliviar as dores e sobre a ansiedade vai ao médico especializado tá bom tem que ver isso .,não tem,não tem
6459, você tem uns probleminhas de ansiedade então tem que reduzir a cafeína que toma não me peça isso querida .,não tem,não tem
6460, você toma uma vacina contra alergia e a sua alergia ataca tudo bom .,tem,não tem
6461, você vai no medico avisa que tem alergia a penicilina e adivinha ele te passa um antibiótico com o que penicilina que delicia .,não tem,não tem
6462, vocês estão overreacting total jajá acaba minhas sertralina na farmácia pq ta todo mundo tomando pra essas ansiedade e paranoia .,não tem,não tem
6464, vocês não estão bem a ver a minha dor por ter estrago umas calças hoje com nitrato de prata .,não tem,não tem
6465, vocês nao tem jeito mano era coma alcoólico mesmo aqueles que só acorda se beber glicose com dell vale ou energético .,não tem,não tem
6466, volto as dor de cabeça e tontura por causa de glicose .,não tem,não tem
6467, vomitei água glicose caiu dei febre e acordei agora cm uma puta dor de cabeça .,não tem,não tem
6468, vomitos ansiedade febre q n baixa mm tomando paracetamol nem sei oq tenho olha .,não tem,não tem
6469, vontade de fazer voc comer esses omeprazol só pelo tanto de raiva que me fez passar .,não tem,não tem
6470, voteclaudialeitteclipetvz eu só queria que tivesse uma vacina contra a cólica .,não tem,não tem
6471, voteduduzinhoclipetvz para ser finalista na categoria melhorclipetvz http bit ly votetvz aí calor zinco .,não tem,não tem
6473, vou achar meu omeprazol e curtir minha dor adios .,não tem,não tem
6474, vou agora não fui tomar remédio pra dor de cabeça e quando fui ler era paracetamol cafeína kkkkkkkkkkkkk .,não tem,não tem
6475, vou ali na farmácia comprar umas caixa de omeprazol até sexta minha gastrite vai urrar tda trabalhada na ansiedade pic twitter com g2m5vicyo2 .,não tem,não tem
6476, vou almoçar agr e to numa ressaca do capiroto puta merda nem coca cola e umas glicose ta funfando slc e dor de cabeça muita dor .,não tem,não tem
6477, vou assistir narcos e comer porcaria até morrer de enxaqueca glicose alta ou artérias entupidas ou até acabar a temporada .,não tem,não tem
6479, vou atualizar vocês eu não tenho mais namorado e to com depressão pós cafeína essas são as novas até a proxima pessoal .,não tem,não tem
6480, vou cheirar pra ver se a dor passa rápido hehehe aiaiai saudade do paraxetamol ibuprofeno 600 pic twitter com n34udsenx2 .,não tem,não tem
6481, vou colocar bicarbonato de sódio na minha afta será se vou morrer de dor sim ou claro .,não tem,não tem
6482, vou começar a comprar capsulas de cafeína assim eu fico feliz o dia todo sem ter azia .,não tem,não tem
6483, vou começar a fazer tratamento pra alergia hoje vacina toda semana agora .,não tem,não tem
6484, vou comer esse livro mesmo que isso me custe uma cartela de ibuprofeno fuck you enxaqueca eu vou ler sim .,não tem,não tem
6485, vou comer pra ver se libera dopamina ou algum hormônio legal que me faça parar de sentir essa dor .,não tem,não tem
6486, vou comprar 10 ml de propofol e 5 de morfina não vou sentir dor nunca mais na vida .,não tem,não tem
6487, vou comprar minoxidil só de raiva .,não tem,não tem
6488, vou comprar uma caixa de paracetamol pq baaa eu fico com dor de cabeça 24 h por dia .,não tem,não tem
6489, vou comprar umas mil caixas de nimesulida e deixar guardado em casa pqe sentir dor de cabeça todo dia não está fácil .,não tem,não tem
6490, vou dormir antes que minha glicose abaixe a níveis extremos e eu entre em coma o que possivelmente vai acontecer enquanto eu durmo .,não tem,não tem
6491, vou dormir se o trump ganhar apliquem me morfina em dose cavalar para que seja brincadeira para render um coma de 8 aninhos nunca fiando pic twitter com p84x6kethy .,não tem,não tem
6492, vou é tomar meu omeprazol é fazer outra coisa pq a internet só piora a minha azia .,não tem,não tem
6493, vou engolir uma cartela de dipirona pra ver se a colica passa puta merda .,não tem,não tem
6494, vou entrar em coma de glicose .,não tem,não tem
6496, vou espirar dipirona no ar pra ver sê esse calor abaixa pq olha ta de mais viu .,não tem,não tem
6497, vou fazer a sombrancelha aproveitei e ja passei lidocaina pra tentar diminuir a minha dor .,não tem,não tem
6499, vou fazer uns brigadeiro pra mim hoje pq não aguento mais de ansiedade pós termino do relacionamento com a nicotina .,tem,não tem
6500, vou ficar cheio de dor e provavelmente a glicose vai abaixar .,não tem,não tem
6501, vou inclusive guardar o último ibuprofeno pra amanhã porque se eu tiver dor de cabeça na hora da prova eu vou chorar .,não tem,não tem
6502, vou injetar ibuprofeno na veia pq não tá dando essa dor de garganta .,não tem,não tem
6503, vou ir na minha vó tomar morfina não aguento mais essa dor .,não tem,não tem
6504, vou levar uma mochila só com glicose vai ter erro não coma na certa kkkkk .,não tem,não tem
6505, vou marcar uma endoscopia pra esse mês cada dia tá aumentando mais e mais e mais e a dor puts nem se fala omeprazol e pantocal é boia .,não tem,não tem
6506, vou me chapar de ibuprofeno e ver o que acontece com essa dor .,não tem,não tem
6507, vou me entupir de dipirona pra vê se minha cólica passa .,não tem,não tem
6508, vou na porra do médico levo 4h pra ser atendida pro médico mal olhar e me passa um remédio pra alergia loratadina e o cara me dá paracetamol .,não tem,não tem
6509, vou para o hospital alergia a dipirona o enfermeiro chega com o remédio eu pergunto se tem e ele olha e fala não sei como assim haaa .,tem,não tem
6510, vou parar de beber coca a cafeína aumenta mais a ansiedade e eu ja to morrendo ficando coisada .,não tem,não tem
6511, vou passar bicarbonato de sódio e molhar a base de cuspe e suor dos inimigos .,não tem,não tem
6512, vou passar mal hj com ctz de azia e meu combo de omeprazol acabouuuu .,não tem,não tem
6513, vou pega um paracetamol e esquenta uma agua pq to cm mt dor socorro .,não tem,não tem
6514, vou sair pra tomar um ar de nicotina e evitar a crise de ansiedade .,não tem,não tem
6515, vou ser obrigada a tomar um omeprazol que isso que dor é essaaaa .,não tem,não tem
6516, vou ter que fazer o exame de glicose sozinha prefiro a morte .,não tem,não tem
6517, vou ter que ir na minha vó hoje recorrer à uns omeprazol essa azia diária tá me matando .,não tem,não tem
6518, vou ter que me dopar bastante de nimesulida pra jogar a pelada sem dor .,não tem,não tem
6519, vou ter que tomar 5 doses de vacina contra a raiva pois estou mt brava ultimamente .,não tem,não tem
6520, vou ter que tomar omeprazol a dor no meu estômago ta horrível .,não tem,não tem
6521, vou ter que tomar uma vacina no aeroporto depressão x2 .,não tem,não tem
6522, vou ter que tomar uns 3 omeprazol pra essa dor parar .,não tem,não tem
6523, vou ter que tomar vacina por causa da minha alergia acho que só eu tenho as alergias mais absurdas da face da terra .,não tem,não tem
6524, vou ter que voltar a tomar omeprazol não vai ter jeito não aguento mais de dor .,não tem,não tem
6525, vou ter uma overdose de omeprazol e ranitidina e essa dor no meu estômago não vai passar .,não tem,não tem
6527, vou toma ibuprofeno e ver se essa dor passa p eu dormir fui .,não tem,não tem
6528, vou toma omeprazol que dor de estomago lascada .,não tem,não tem
6529, vou tomar café e assistir esse episódio pq essa ansiedade ta foda obg a todos pelos spoilers podiam mandar minha paroxetina junto .,não tem,não tem
6532, vou tomar minha pílula de cafeina tomara q n me dê dor de cabeça .,não tem,não tem
6533, vou tomar o quarto comprimido de ibuprofeno em menos de 10 hrs foda se preciso do meu corpo 100 e sem dor .,não tem,não tem
6534, vou tomar o quarto remédio e nada da cólica passar vou tomar morfina daqui a pouco .,não tem,não tem
6535, vou tomar omeprazol e esperar a minha morte com carinho te amo gastrite .,não tem,não tem
6536, vou tomar omeprazol pq essa dor no meu estômago ta insuportávellllll .,não tem,não tem
6537, vou tomar outro omeprazol que esse dor de estômago ta a mais .,não tem,não tem
6538, vou tomar outro paracetamol minha dor de cabeça não passa nunca .,não tem,não tem
6540, vou tomar um ibuprofeno pra essa dor que não passa daqui a pouco porque os calourineos me chamaram pra ir na pizzaria hoje .,não tem,não tem
6541, vou tomar um nimesulida aguento essa dor de garganta nao .,não tem,não tem
6542, vou tomar um nimesulida pra ver se passa essa dor das costas e outra dor abaixo do maxilar .,não tem,não tem
6543, vou tomar um omeprazol e ir dormir eu não to aguentando de dor .,não tem,não tem
6544, vou tomar um paracetamol pra parar de doer essa cólica fdp .,não tem,não tem
6545, vou tomar uma cartela de ibuprofeno pra dor que to sentindo .,não tem,não tem
6546, vou tomar uma cartela de nimesulida e esperar a morte chegar ouvindo pillowtalk .,não tem,não tem
6548, vou tomar uns 6 risperidona e entrar em coma pra dormir pq esse som do inferno n permite .,não tem,não tem
6549, vou tomar vacina de alergia depois ir p ns .,não tem,não tem
6550, vou ver mais ringer so que to nervosa com as morte e o estupro e tudo .,não tem,não tem
6551, vou viver a base de couve e omeprazol mas se essa dor passa couve vai ser meu novo açai .,não tem,não tem
6552, vou viver a base de dipirona hj descobri q passa a cólica .,não tem,não tem
6553, vou viver de cafeína hoje se tivesse pinga ia pinga pq eu tô com tanta raiva mdss .,não tem,não tem
6554, vou voltar com a fluoxetina ou o citalopram porque minha ansiedade ainda vai me matar um dia .,não tem,não tem
6555, wayntz o único que passa minha enxaqueca é adivil mas acho que vou tomar nimesulida obrigada lale .,não tem,não tem
6556, webkande tamoxifeno para acne http bit ly 1u1k3as .,não tem,não tem
6557, wemissyoujhope vamos tomar vacina contra essa doença mental que está se espelhando na cabeça de kengas .,não tem,não tem
6558, weowntthenights dipirona ou paracetamol pra dor e bromoprida pro estômago ruim .,não tem,não tem
